ratings,review_titles,reviews
5.0,"""Exceeded my expectations!""","So you've probably seen some of the negative reviews on this unit, and I almost thought I was going to be in that boat, however not the case.  Lowe's came over and delivered my washer and dryer combo, set everything up, and left.  The first load of laundry did what others on here said.  Kept repeating the rinse cycle and wouldn't stop.  I was almost ready to take it back when I checked to see if the washer was level.  It was definitely out of level.  I went ahead and leveled it up, and checked the dryer, it wasn't level either so I took care of that.  Threw in another load of clothes and sure enough, it started working great, and has been ever since!  The normal wash cycle takes about 90 minutes for a large load.  Which seemed like a long time to me coming from a standard washer, but the clothes are just damp when they come out, and the dryer gets them dry in about 15-20 minutes.  So not too bad!  Washes clothes great, quiet, and even sings to you when the wash is over!  Glad I purchased it."
5.0,"""Samsung washer""","Large tub, very quiet operation, sings to you upon each selection. Faster washing than our previous washer."
5.0,"""I Love This Washer !!!""",Bought this to replace my old washer with the agitator. I absolutely love this washer. Its big enough for a King sized comforter. It wrings the clothes out really nicely. I can do more in one load so that saves me time. I wasnt sure at first because I'd heard they take longer to wash. The cycle does last a little longer but I find its not a problem. There is a quick wash setting too which is pretty fast. I researched before buying about all the different washers. I was really afraid of the new ones without the agitators after reading reviews. I talked to a clerk at the store and he assured me if I didnt like it for any reason I could return it within 30 days. I loved it so much I went and bought the matching dryer within a couple of weeks! All of the bad reviews I dont understand. I've not had one issue yet and I've had it for about 2 months. I have no issues stopping the washer to add something if I've forgotten. It uses plenty of water and the clothes get fully wet and are cleaned well. Its so quiet when washing you dont even know its on. I am so happy with my purchase of this washer and the matching dryer!!! I cant say enough good about it ! I love love love this washer! I cant speak to the longevity of the product as I've only had it a couple of months. Bought the extended 3 yr warranty! Hope not to have to use it but just incase. Buy it ! I think you will love it!
5.0,"""Newer technology at a nice price""","We sadly had to replace our 18 year old Whirlpool top loading washer after the rinsing cycle started to malfunction. Choosing to price washers vs. research repairing the old machine, we chose to try a new model. Reading comparison reviews and speaking with a knowledgable salesman at Lowe's we found this model at a good price and took advantage of the sale and warrantee choices. This model has just enough 'bells & whistles' to meet our needs. The purchase/delivery/installation went smoothly and within 2 days we were washing clothes & sheets within a half hour after the delivery. The absence of the agitator doesn't change how we load our clothes; we never packed our previous washer too tight and are familiar with redistributing a load to prevent unbalanced cycling. We have tried all settings several times and have had no problems. There are no really strange sounds when you compare it to our older washer's agitator's sounds. The extra bonus of the Samsung is a quiet process of stages with a bell song at the end to tell us the load is finished!"
4.0,"""PCB Had to Be Replaced""","I had the same never-ending rinse/spin cycle problems with this washer that others here have described. I tried all of the fixes others listed here, including making sure to use HE detergent, loading clothes as if it had an agitator, heavy items on the bottom, leveling, power cycling, making sure the drain pipe wasn't clogged, etc. These things helped because my washer at least started working properly for certain loads but the problem still occurred about every 3rd wash load so I finally called Lowe's extended warranty service number. The tech came out the same day and suspected he knew what the problem was. Before he did anything, he checked my serial number and confirmed that the program control board needed to be replaced. According to him, the wrong PCB was installed in my washer and my serial number was in the range of the washers that had this issue. I do like this washer now that it works properly and kudos to Lowe's and their repair service. I don't expect every product to work properly so it is nice that they back up what they sell. I hear others have had problems getting warranty service from Samsung, which is unfortunate. It makes me glad I decided to go with the extended warranty and deal directly with Lowe's. From the guy I spoke to on the phone, who did a good job of confirming that I had tried the fixes before dispatching someone, to the tech who showed up way sooner than I would have expected, I had a great experience dealing with Lowe's extended warranty service."
1.0,"""Poor Product, Worse Customer Service""","I purchased this washer when buying our new house, and the spin cycle would run continuously. Because of this, the water usage skyrocketed because it would spin dry, then refill with water, and the electricity usage was higher than normal. Loads would take 6+ hours before I would shut the water supply off and spin it again. This happened for several weeks before the technician could come out. The technician fixed the problem within minutes and said that this was a known issue on all units produced within a 5 month window. These units were somehow not recalled, even though it was a known issue. My water bill spiked to $650 and $450 the two months that this was an issue (it was fixed part way through the second month) and Samsung has been less than useless at helping resolve the issue. I'll never buy another Samsung product after the miserable experience dealing with their “customer service” department."
5.0,"""Great Purchase""","I read the reviews here prior to purchasing this washer (and the dryer). I was a little concerned with the reviews about it continuously cycling, but it seemed like most people were able to correct the issues with learning how to use the machine. Since the set fit so nicely into our budget, and we have had great previous experiences with Samsung, we decided to give it a go.Delivery was quick and easy, and I have done easily 15 loads. As suggested by other reviewers, I placed the clothes within the dryer as if there was an agitator. I had absolutely no issues with it restarting, and it has been working perfectly. I like that there aren't too many options (if you like bells and whistles, it might be too basic), and it handles clothes, towels, and blankets with ease."
5.0,"""Spins the clothes to near dry""","We have this washer for 2 weeks now and so far so good. It is very quiet as it runs and easy to use. It has a lot of room and I just washed a comforter in it. I was worried that it would be too heavy for the washer and cause the washer to be out of balance and prevent it from finishing the cycle. To my pleasant surprise, there was no problem. This washer spins the clothes to almost dry. We had a front loader previously, which is supposed to spin the clothes to near dry, but this washer does a much better job at that. It is very deep, but I really don't mind that at all; however, someone fairly short may have difficulty reaching the bottom of the washer. I don't use the dispenser for the detergent though; .I don't see the point, as the detergent immediately runs down to the clothes. Maybe I'm missing something there? Overall, I am very happy with its performance so far."
5.0,"""New, works great so far""","I don't know if Lowes/Samsung is going to be discontinuing this model or not, but right now it's the best deal at Lowes for a top loader. My wife wanted it instead of a front loader, because she likes to take things in and out mid-cycle and she worried about that part with a front loader. Our previous washer/dryer lasted 16 years; we expect to maybe get 10 out of this combination. There's a lot of electronics on these devices nowadays and I think that could be more that can go wrong that you can't fix yourself. I guess we'll wait and see on that. Set yourself up with a warranty extension if you're concerned about that.I moved it around, didn't level it, didn't read the directions, just pushed the buttons and did a load. Worked fine! No issues! These washers are quieter, that's for sure. The agitator at the very bottom is electronic - that's struck me strange at first as it cycles on and off electronically. The (gas) dryer is on back-order, so we don't have it yet, but if it doesn't come in they'll need to come and take this out of here, because we bought the matched set. All total it was $1009.00 and you can easily spend 50% more on a washer/dryer combo, all you need to do is go and look. We bought this set because it was the best price and we're heading for retirement so we need to be a little mindful on how much we spend.Seems good, works great so far. One thing I did notice, and this isn't really a problem, is that when you select a large load and after it fills up and starts, you don't seem to be able to switch to an extra large load to put more water in it. It wants to keep to the original selection. Again, not a problem, you just need to know your loads when you first start.Lastly, great sales help at Lowes! She hopped on the phone, called the warehouse, found out when the shipment of gas dryers were coming in, reserved one for us... took care of business :)"
2.0,"""Worst Washer I have ever used""","I liked the design with the extra large tub. My washer was balanced. I followed all the instructions in the Samsung booklet and advice given by the salesman to operate this high tech washer. The washer would not cut off. I started a load at 3:30pm and it was still running at 6pm! It kept repeating the wash/rinse and spin cycle. I spent a lot of time checking to see why my loads hadn't stopped yet. I had 4 loads that stopped correctly after 1 1/2 hours. After 1 week of trying over and over again, I returned the washer to the store to get a regular washer one that is fast, efficient, and one with the wringer in the tub. Also, the detergent cup does not hold the liquid in place until you slide the door close, it just runs out onto your laundry. If you are a busy person and like to utilize your time wisely, this is not the washer for you."
4.0,"""Issues with vibrations AND leveling""","I received my new Samsung washer WA40J3000AW. It is a model without the center agitator. I was so excited to be the proud owner of yet another Samsung product. When the washer was delivered it was checked to see if it moved side to side, I guess this was the way to see if it was level. I started my first load of laundry and the spin cycle kept running and the machine finally reached the high ""rev"" and the just moved back and forth and vibrated a lot. This seems to be a problem with the machine per research on the Samsung website , as it has to be 100% level on all FOUR SIDES!! Please insist when the machine is installed that a level is placed one at a time on all four sides, verifying that the machine is level. I didn't know about this and took the installers word that it was level. When I called Lowes I was informed by my salesman # who by the way was totally Awesome!! Thanks Nic# that the person in charge of delivery/install told him to tell me that the machine was level when it was installed. But, I learned it wasn't because even though it would not physical rock back and forth when attempting to move it, the placing of the level on each of the four side proved it was not level. I was informed that they could send someone out to level it but it would have to be 6 days away, and that they could send another machine out but doing that would be a week or more out. I am so upset and frustrated. Not usually a thing that happens with Lowes customer service. Just remember INSIST that a level is used when the installer levels your agitator less Samsung washer. Still waiting for someone to level it correctly or have anew one installed..."
1.0,"""DO NOT BUY!""","I have owned less than 4 years.  I had a repairman out for the 3rd repair in this time period.  Instead of paying the $425 repair charge, I am cutting my losses and getting a new washer.  Samsung's customer service was pathetic."
5.0,"""Better Than My Previous Brand Washer""",This is the best washer we've ever had. There is no agitator sticking up out of the middle; our last washer trapped clothing under the agitator and cost us over $100 to have it fixed. The newer technology of agitating the laundry in the drum does an excellent job of cleaning. The spin cycle is so much more efficient that the laundry takes less time for my dryer to dry them. Very happy we bought this model. Easy to use and works great.
5.0,"""Read the book and you'll be happy!""","One of my favorite reviews of the HE washers basically said over and over ""Read the book"".. Seriously. That's all you need to do. This is one of the more simple washers to operate, and the book makes it easy. Don't throw your clothes in it - just circle them around the center and set it correctly, and it works great! This is fairly quiet, but it makes a few different sounds from a traditional washer - but it isn't the same so I'd expect it to be different. This model also ""sings"" at the end of a cycle. My only thing that I don't like is that the lid locks once you push start - but I get that is a safety feature - I mean the drum is HUGE on this. Great purchase for the price."
1.0,"""Walk away, if u want to keep it for awhile!""","We bought this 2 years ago.  Nothing but problems. We have had it fixed numerous times until our warranty ran out and now they no longer make the parts so we now have to go buy another washer. A few things that have gone bad. The pump. It gets clogged a lot, just from small things so then it wont drain. Also, getting off balanced =, we have had it replaced numerous times. I wasn't even doing heavy loads and when I have had people come out to look at it they have said this has happened all the time to people. Also, its a pain to figure out manually to bypass and have it drain if there is an issue. So, I would not recommend this washer. We are very dissapointed but we didnt do a lot of research on it before, so thats our fault. We just had to buy a new one and its coming this week. We decided to go with a front loader Maytag, better manufacturing warranties and its had good reviews."
3.0,"""Was Excited:(""","I am giving this washer 3 stars, but yesterday I would have given it 5. I was very skeptical going in as the reviews are very mixed for this washer, but it had all the features I wanted and didn't have all the extras I didn't need so I went for it. I was in love for a whole 4 days. I honestly love the way it washes, it gets the clothes very clean! It will fill with water to whatever level you preset so I really liked that it didn't skim on the water. You can pause the wash also to add in a garment if forgotten, or if like me, to be curious and see if it is actually filling up:). It has an extra large tub and while I had it I was able to wash my king size comforter without any issues, it actually looked like a full size comforter in the large tube:) Like I said for 4 days I thought I finally had the washer for my family of 7 that would last us for a long time......5 year warranty and all! Unfortunately, it has already malfunctioned in only 4 days:( When I went in to check a load I had put in, the entire board was lit up and the Medium LED was flashing. I got the manual and it states to call for service(really?) as the water level sensor is defective. I don't want to confuse anyone it does not sense how much water to use but for instance if I pushed for a medium load it would just keep filling up with water to the brim of the tub because the sensor that says it's at a medium or whatever selected water level is defective. As stated earlier, if this review had been written just one day sooner it would have been 5 stars, excellent etc etc.....I am giving it 3 stars b/c honestly I am so disappointed, but I loved the washer, I have 5 children and 2 have special needs so I have some heavily soiled laundry sometimes but this washer had no problem taking care of it. Everything came out exceptionally clean. For me, the reason I did not opt to exchange the washer is b/c of the previous statement, I have a lot of special needs for a washer and I just cannot be on hold for a repair man if it malfunctions and being it already has I am not confident that the next one will hold up either so I am choosing to go back to the older agitator models without all the digital features. If you get a good one, you will love it if this is what you are looking for, this is the only washer that lets you choose the water level without the agitator so I was so excited, but hey at least I got a good 4 days of washing done!"
1.0,"""DO NOT BUY""","I have had this machine for one day.  It takes over an hour to wash one load, constantly beeps and has to be restarted.  I started doing laundry at 3 pm and it is now 11:30 pm...Between the beeps and the restarts and resets I have completed only one load of laundry.  This is a terrible machine, I can't believe that Samsung would let this go to market"
1.0,"""Buyers remorse""",I am glad that I did not submit an earlier review with favorable things to say. I have had this machine since the beginning of June and had problems with it the other day. Called for service and they came out today. He brought a new memory board with him which alerted me right away that there have been issues with this model before. He installed the new board and was still making noise. The reason is that I need a new motor already!!! Three months and I need a new motor. I could not believe it. He is coming back out on Friday to fix. Called Samsung and ended up being disconnected. I was calling because I felt I deserved a new machine instead of a fix. She told me before we were disconnected that I would have to have three service calls before they would replace. I just happen to be off today and Friday so I do not have to take any additional time off from work. Maybe what happened to me was just a fluke and I won't have any additional problems with it for many years but I think buyers should be aware. I do have to commend the service repair company which came out promptly and tried very hard to correct the issue.
5.0,"""Top quality""","Replaced my 18 yr old Maytag washer and didn't think I'd find as good a washer as that one. But this Samsung is top quality. Have only used twice since it arrived but I'm very pleased. It is quiet, quick and the little jingle at the end is a pleasant up-grade from the old buzzer. I'd purchased the matching dryer about one month earlier and I am also very pleased with it. Keep up the good work, Samsung."
5.0,"""Loving this machine so far""","Have run about 8 loads of laundry thru this machine so far and have not had any issues. We made sure we followed all directions while installing the machine including making sure it was level and running a test cycle. Love the size of the drum as it fit & washed a comforter with no problems. My only issue is reaching to the bottom of the drum for that last lonely sock since I am only 5'4"", but a step stool solves this problem if needed. This machine is much quieter and does not shake/vibrate like my front load washer did. Hopefully it lasts for many years."
4.0,"""Perfect for cloth diapers""","Knowing that we were going to cloth diaper our first child I saw this on sale at Lowes while shopping for something else, after standing in store and doing a little research it looked like a great washer. I of course price matched, and used a military discount. I got the washer & matching dryer for the price of one! I saw quite a few reviews about it leaking water and coming home to a mess. We bought the pan for the bottom just in case, and didn't run the washer unless we were home for the first few months, but we've had no problems so I'm very comfortable starting a load of laundry and leaving. It has lots of cycle options, which is great for cloth diapers. I just change the cycle to heavy, push the presoak button and extra rinse. it's a 2 hour cycle and works great for the diapers.The only CON i have is that it holds water in the spot where you put detergent. it should be at an angle more so that all of the water comes out. if you don't do laundry for awhile I could see the water there starting to mold. Lucky for us that isn't an issue. I normally open the ""soap drawer"" all the way and stick my hand back there and push all the water out that I can just so it isn't sitting there."
1.0,"""Don't Buy Samsung!""","So we have been victims of Samsung now for months. First our dryer quit working after six months. It took them months to get it fixed. At first they said they were going to replace it, then changed their minds. Then we get a notice that our washer might explode. So we lost a bunch of money on that deal because they prorated the worth of the machine. Our year old machine was worth $300 less. We had to eat that cost. I had no intention of buying a new washer! Now my four month old Samsung replacement washer has a broken piece on the lid. Samsung won't replace the piece. They say it's not under warranty. They want $400 to replace the entire lid. Are you kidding me? Their business model is awful, and their customer service is worse. Buyer beware!"
1.0,"""Worst piece of Junk I ever bought!""","I tried washing a light weight blanket. It won't wring it out. It starts too, then stops, refills with water and tries again, and fails again, and again, and again. Then all of the light start blinking and it starts beeping, so I turn it off and redistribute the weight and put it on spin. It refilled with water 4 times. I redistributed it again and again it filled with water 5 more times! After 6 HOURS it finally wrung it out. DO YOURSELF A FAVOR AND ***DO NOT BUY IT!****"
5.0,"""Great washing machine""","Love it! Works really good, my clothes come out nice and clean and soft. This is the first brand new washer and dryer set I've ever bought and I really like it.I was on the fence after reading other negative reviews but I'm glad I bought it anyways.Good looking units, little taller than traditional machines. Runs quiet and doesn't seem to run much longer than traditional machines as some have complained. I also didn't feel they are obnoxiously loud, maybe a bit more than traditional units. I honestly think the majority of complaints are from people switching from 30 year old machines. You can't just cram whatever into it and expect the best results, I know as I've tried both ways!! Works it's best when you sort and select load type and size. I followed the manual and suggestions booklet and haven't had any problems! And on the fun side of this machine it plays a neat little jingle when the load is done vrs the old buzzer.I only have one complaint, the lid is plastic (and that's fine) and scratches extremely easy!! First time I set a laundry basket on the lid it made it look ugly :( I do miss the porcelain finish from the old machines!  Overall just like all my other Samsung products this one proved awsome!!"
1.0,"""Worst produict ever!""","I've never in all my years had a washing machine malfunction in less than 2 weeks of buying it. We have always had Whirlpool appliances but thought we'd give Samsung a try. This product is very noisy and sounded like it was on it's last leg from the first load.  We understood, however, that we just needed to get used to a new washer with new sounds.  Then last night, in the middle of a load, all the lights on the unit lit up, it wouldn't spin out, and water seemed to be backing up into the hose and tray where detergent is placed.  This was a normal medium sized load. There was no explainable reason for these issues.  Then I looked at reviews of this produce online (something we certainly should've done before ever purchasing this unit) and saw that others had experienced the very same issues with numerous people giving this product a ""1"" rating.  That too is what I am giving this product. I've never had an experience like this. Lowe's is coming to pick it up tomorrow and I'm getting a full refund."
5.0,"""Great Washer :D""","This washer is great. I guess they have worked out all the bugs with it. I've had no issues like some have posted here. It takes about 1 hr to do a normal load of laundry. I would guess a large or extra large load would take an hr and a half at the most. I've had no issues with repeating spin or rinse cycles like some have said. The lowe's crew set it up and leveled it and it works perfectly :)Use high efficiency detergent that is recommended. These types of washers don't use normal detergent that makes a lot of suds. Less suds means the clothes move around more during the wash cycle and get cleaned better. (I was told if you do use regular detergent use half as much as you normally would)When you load the clothes try to balance it out. It doesn't matter if washing a lot of socks and underwear or something but when washing 4 pairs of jeans even it out. Don't put all the jeans on one side and all the light stuff on the other so to speak. Really this is something that should be done no matter what washer you use. It's just common sense. Balance out the load as much as possible. It really only matters with heavier items like jeans, towels, sweatshirts, etc.You can put stuff in the middle but it will be on the outside when the cycle is done washing. it spins everything to the outside so you might as well leave a small hole in the middle when loading the clothes anyways. If you do put something in the middle make it small stuff like socks and lighter items. I guess you could just dump the basket of clothes in and go for it. I haven't really tried it but I don't think it is an issue unless you get all heavy items on one side and all light items on the other which makes it get out of balance. As long as it's reasonably balanced you shouldn't have any issues.During the wash cycle it runs a bit then cuts off. It does this over and over in short bursts. It is different from the older machines that just run constantly during the wash cycle. I guess this is due to not having an agitator in the middle or some sort of energy saving thing. It does work though so no issues cleaning the clothes :D"
1.0,"""Complete Garbage""","Within 1st year I had to purchase a drain pump relocation kit, because the pump broke and leaked water through out the house. Now the spin cycle won't work on any setting and the machine isn't even 3 yrs old.  I have purchased my last smasung anything."
2.0,"""I hate it""",I honestly hate this washer. It takes forever to wash one load (almost an hour) if not on quick wash and even quick wash isn't fast. I just timed a load on the normal setting and extra large load and it took an hour and a half. When the clothes are done the chime is obnoxious and really long. It doesn't get pet hair off the clothes and they come out looking the same way they went in. I was excited to finally get an upgrade in a washer and I unfortunately picked the wrong one. I love Samsung products but this washer isn't for me.
4.0,"""Quite, easy to use, cleans""","Purchased the brand after researching “most reliable”, Samsung came in near the top (ask me again in 15 years). I have read the reviews AFTER we purchased it, and became a bit concerned since people voiced frustration with the machine refilling and re-spinning endlessly. I than found a review which laid it all out reasonably; 1) make sure to use the required detergent, and 2) make sure to properly balance the load. Doing so results in a happy user. My wife's words: “I LOVE IT”."
5.0,"""So far so good""",After looking on line we only picked this washer because it was a Samsung procuct along with the matching dryer.  We did read over the neg reviews before we drove over to the store and my husband was still sold it. I guess because we have alot of Samsung products and they're working fine.... We haven't had any of the problems that people haven't talking about at least so far. Anyway after our old washer broke down. My husband decided to by the pair even as our dryer still worked.  Both the washer and the dryer has been amazing. It did take awhile to get used to the musical tune after the washer/dryer cycle. Not it was a problem.... the first time used it we was looking all over the place wondering where that sound was coming from...lol..Anyway it does an amazing job and we had to read over the book before we used it the first time because of all the different things on it.
5.0,"""So far so good""",After looking on line we only picked this washer because it was a Samsung procuct along with the matching dryer.  We did read over the neg reviews before we drove over to the store and my husband was still sold it. I guess because we have alot of Samsung products and they're working fine.... We haven't had any of the problems that people haven't talking about at least so far. Anyway after our old washer broke down. My husband decided to by the pair even as our dryer still worked.  Both the washer and the dryer has been amazing. It did take awhile to get used to the musical tune after the washer/dryer cycle. Not it was a problem.... the first time used it we was looking all over the place wondering where that sound was coming from...lol..Anyway it does an amazing job and we had to read over the book before we used it the first time because of all the different things on it.
1.0,"""Unhappy""","We used this washing machine for the first time a three days after it had been delivered. The first load was washed perfectly. After the second load of laundry was washed, there was a few inches of water left inside the tub. I read the owner's manual and as suggested, made sure the drainage tube wasn't twisted or kinked. It wasn't. Lowe's was great about exchanging this washing machine for an LG and knocked a little bit off the price for our inconvenience. There is no other company that compares to Lowe's customer service."
5.0,"""Works well so far""","We purchased this washer to replace our 5-6 year old Maytag. We went to the store and picked this out before reading any of the reviews. We have a Samsung in our vacation home and it has worked very well. We liked the fact that this had no center agitator and you could select a variety of load sizes. Our laundry room is in the basement and it has about 5 feet to pump up to get the water to drain. So far, after about 6 washes, we have had no issues and the clothes are clean and very dry when coming out of spin cycle. Due to previous water issues, we have our washer and dryer on a shipping pallet and there seem to be no issues with the leveling of the washer. Once out of the box, put on a level floor and the found the leg that needed to be leveled and unscrewed it and put in place on the solid shopping pallet. Again, this washer has worked great and we are pleased with the clothes."
1.0,"""Terrible Washer!""",I purchased this about a year ago and never liked it because it does not have an agitator but I thought I would get used to it but I have not. Not having an agitator is the main reason I don't like it because the clothes get rolled up in a ball in the middle and the it stops until you unroll them and it happens often. The other reasons are... 1. It will not spin large loads even on the largest setting. 2. It doesn't wash well. 3. The detergent dispenser is difficult to pour the detergent into and it spills on the clothes in the machine but if any detergent gets on the actual clothes it stains them. 4. It takes a longer than average time to wash even on the quick wash cycle. I have owned many other washers even front loaders and this is the worst one. Hope this review is helpful!
1.0,"""RECALLED LISTED and DROPPED DRUM""","So I purchased this machine in May of 2016. I then noticed the machine making a strange noise and as I have done before, paused it and opened the lid. The drum has dropped significantly 3 inches. This has never happened before! I noticed this as I washed my high end towels. Sad part, I was only washing 3 towels! Recall option doesnt even allow you to get your money back for the machine you actually paid for. An extended warranty and shotty repairs is not worth keeping this particular machine, however, worried that these machines at Lowes may also require a recall and incoviniece. ASK BEFORE BUYING!!!!!!!!!!!!!!!!!!!!"
