ratings,review_titles,reviews
1.0,"""Question for owners""","I bought this washer 3 days ago and still can't use it. Now it was a return but I was told it was only a scratch and dent nothing else wrong. So I bought the set. They delivered it the next day but we hooked it up because the employee didn't. After we tried to use it it leaked all over from the bottom or the washer, the next day they fixed that problem and now when it does to spin/drain it's saying 4C and they can't come out for 2 weeks to fix it. I need clean cloths so I was wondering if anyone else has had this problem with this washer? I'm so unhappy with this set I just might return it and get a different on, I also got the 5year warranty. Someone please help!!!!!!!!"
1.0,"""Worst machine ever.""","Worst machine ever.  My brand new machine did not from the first time I used and Lowes or Samsung does not want to fix or exchange the machine.  Once it is out of their store, they are not responsible for anything!"
1.0,"""Buy any other washer/dryer""","There isn't a true gentle cycle on this machine. It creates a knot of clothes that has to be untangled after every wash. The wrinkles that the knots create do not come out in the dryer. This washer has torn apart 4 of my shirts. There is no pre-soak option and the quick wash cycle is 35 minutes. I regret buying this machine with every wash. Do yourself a favor and buy any other washer.When this machine breaks (which according to reviews on other sites, will be 18 months after purchase) I will not be getting another samsung and I will not be going back to lowe's."
1.0,"""Very Disappointed""","I purchased this washer in January due to a sale but deferred deliver and installation until 4 weeks ago.  In the 4 weeks of use, I cannot give this washer a positive review.  In comparison, I had another brand for 5 years but left it with the home we sold and moved from.  It was super quiet and trouble free.  I chose the Samsung due to the high number of positive reviews and the price was really good at less than $700.  This washer vibrates so badly on the spin cycle that anything sitting on top of it falls off during the spin cycle.  It is also very noisy due to the sides flexing in and out so badly creating a resonating sound.    This washer also smells since day one.  I thought it was just the new smell of the rubber seals, etc., but its not going away.  I do leave the detergent drawer completely out and the door ajar but it still smells. I've tried to give it time to see if I can learn to like it but its just not happening.  Its either defective or just a poor machine.  I would love for Lowes to replace the washer with a new one or give me a refund.  Thanks."
1.0,"""Horrible!!""","DO NOT buy a Samsung appliance.  My washer is less than a year old and they have sent a repairman to my house 6 times in the past month to work on it and its still not fixed! They refuse to replace it!! Their customer service is horrible! They are rude and unhelpful.  Wish I could say Lowe's customer service was anymore helpful, but after being on the phone for an hour and a half, all they did was put in a complaint with Samsung."
1.0,"""Don't Buy This Model""",I purchased this particular washing machine model due to it having the door in the front to add in an item that I may have forgotten before starting the wash cycle.  The machine worked for almost a month 28 days to be exact.  I kept getting the 4C error message which means there was a problem with the draining.  I never had any draining problems with my previous washing machine. The message could not be cleared no matter what I did.  I stopped the  machine and re-started it.  I put it on a different cycle and tried again.  Nothing worked so I called for service.  There is only one repairman in my area there fore it was going to take a week before someone could come to repair the problem under the warranty that I purchased.  Due to the problem occuring within 30 days of the purchase date I decided to just return the product.  I thought I must have got a lemon but read through these reviews and see that someone else had described the exact same error message problem.  I ended up returning this machine for the lower end model WF45M5500AZ.  Hoping I won't have any issues with this one!  I had this particular model in the past and it lasted a fairly long time however the front of the machine below the door became very rusted.  I recommend wiping down the inside of the door between uses.  Hoping they fixed the rusting issue over the years.  I'm sure it must have happened to someone else in the past.  Praying to God I don't have any more washing machine issues.
5.0,"""""We love this washer""""","We love our new machine! I love the many options. My machines were delivered last Monday and I have been washing practically everything. So far I have used all 12 setting options, and all works great! I was looking everything underneath for the last 2 days for leaks, so happy to report that so far there's none. Love love it! I would like to add also that the 2 guys from Lowe's were super nice people...We are very happy with the whole experience!"
5.0,"""Great washer - Laundry room has issues""","We purchased this washer because of the good reviews, energy saving, utility rebate (and the old one died)The door on this washer is tinted (as shown in the picture)  It is so quiet that we had no way to tell if it was working or not, with the TV on the next room.The light in our laundry room is centered over the washer and dryer (perfect for top load washer).  Unfortunately it puts the panel of this washer in the shadows, making it hard to read.  A new light will take care of that.The WI-FI interface is $25 direct from Samsung.  Why the heck don't they include it, at that price?"
2.0,"""Must be 7 feet tall to use the stackable""","Considered this front load washer and dryer because of color and stackable.  After stacking  instulation, I saw that you must be more than my height of 5 ft 7 "" to read the controls on the top unit.  The controls on both units are tilted back.    Poor poor design. Choices: unstack the units or stand on a stool to set the dryer."
1.0,"""Terrible investment - DON'T BUY SAMSUNG WASHERS""","We bought this washer with the matching dryer eight years ago.  After a couple years, we had to pay about $250 to have a new water pump installed.  The last straw was when the unit flooded our laundry room.  At this price point, a washer should hold up for more than eight years!  On a related note, I've had to replace the heating element in the dryer TWICE in the 8-year period, and the dryer died today.  I can't afford a new washer and dryer every 8 years.  I'm done with Samsung appliances!"
1.0,"""Worst machine ever.""",This washing machine did not work from the 1st day of its use.  Samsung doesn't want to replace it or fix it!  Samsung has the worst customer service ever!
1.0,"""Did not work""","Helped my customer pick this machine. It is delivered to the house. Hook it up and nothing. The door locks, but the unlocks. Called Samsung customer service and was told she wanted to speak with a professional, not with me. I informed her I was more than able to read, and was calling to inquire as to the error code of ""C6"". After repeating the steps that had been done previously, she informed me there was something wrong with the machine, and informed me how lucky I was to have bought it from Lowes, because they now have to fix the problem.I will never recommend another LG product to anyone."
5.0,"""Excellent product""",Very happy with features and quality of wash. Clothes rinse and spin out very dry. Cuts down significantly on drying. [This review was collected as part of a promotion.]
5.0,"""Amazing""",I love this washing machine. It's very easy to use and soundless. Just an incredible new technology.
5.0,"""I love features""",The washer is super quiet !! I love how you can add clothes if forgotten!
5.0,"""Love this washer!!""",Just got it but love it! Love the color! Seems to wash clothes well! Clothes come out smelling very fresh!
4.0,"""BEST BUY""",NICE washer with extra door for putting clothes after machine is running. Has an inbuilt air filter since rotation speeds are fast
5.0,"""Nice Washer""",Very nice washer.Very efficient.Like the color.
5.0,"""Great features great price""",My clothes haven't been this clean. My whites are bright and stains are gone. I even washed clothes that had stains my other washer wouldn't get out and they are gone. Very quiet and really pretty I am very happy.
5.0,"""This product cleans clothes fabulously""",I never had a front load washer before but I love my new Samsung. The clothes seem to come out cleaner and drier. I keep looking for more things to wash!
2.0,"""Over Rated""","I decided to purchase it due to high consumer rating to replace my old top loading washer that lasted 21 years. However, I had but bad experience with the horrendous shaking and noise at the beginning of the spin cycles despite the unit being level. The retailer provided a replacement which was not much better. It is still below my expectation in terms of being quiet and smooth operation. I will keep this for a few weeks and I may return it for a refund. If anyone wants to know, it is made in China."
5.0,"""Great front load washer!""",Very happy with this Samsung front load washer. It cleans very well despite the minimum amount of water and power it uses.
4.0,"""This product is nice.""",Door latch is flimsy and causes error when washing.
1.0,"""easy to use""",very easy to use. love the multiple features. easy to read slanted operation board to adjust settings. easy and quiet to use.
4.0,"""This product has a great Add Wash Feature""","Love the Add Wash Feature. You don't have to open the door, if you want to add more clothes to the load, and have water falling on the floor like other models."
5.0,"""This machine is wonderful.""","This machine is incredible. I'm amazed at all the options it offers, and how steady it remains, even in a high level spin cycle. Also incredibly quiet running. Love the azure blue color."
5.0,"""I love all the different settings it has""",I love the clothes I'm out so clean and high-efficiency is excellent great washer I love it
5.0,"""Love It!!!""",I love my new washer..Its easy to use and really cleans clothes good.
4.0,"""So far so good""","I purchased this washer because my sister has had a Samsung washer forever and has 4 kids, and it has been very reliable. I am very happy so far. Love the AddWash!!"
5.0,"""Great Washing Machine""","It took several days of researching for a washer and after much investigation on different forums and purchasing sites regarding customer experience I decided on Samsung. The price was right, it's easy to use, reasonable wash times, clean clothes every time and quiet operation. No problems so far on reliability but purchased extended warranty. Energy saving rebate from our state for buying efficient appliance!"
5.0,"""First product from samsung""",This is my very first samsung appliance and i love my washer. I love this washer so much! That i bought the matching dryer. Now i have all my appliances from Samsung
5.0,"""Lots of great features.""",This washer is very quiet in the wash and high speed spin cycle.
5.0,"""Beautiful Color""",We Love the color and are very pleased with it's performance.
5.0,"""Great Washer""",Works great. Add-a-wash is very handy as items always seem to get missed. Load size is awesome!
5.0,"""love the add a wash feature""","Super quiet, only had it for a few weeks but works wonderfully"
5.0,"""Great washer!""",This washer is incredibly quiet and does a great job on a types of laundry. I love all of the settings. [This review was collected as part of a promotion.]
5.0,"""So far its great""","I had to buy this washer due to the recalled top loaders. While I'm super sad to have no top loader options right now, this washer seems to be great so far"
5.0,"""Washer""","This washer is fantastic, especially when I forget to wash an item. I just open the little door and add."
5.0,"""I have a""",This washer is quiet and does a great job of washing clothes. It also has a lot of washing options. I recommend this washer.
5.0,"""So far so good""","Only had it for a couple of weeks. It works great, clothes are clean and I can wash a king size comforter in it."
5.0,"""Lots of great features.""",This washer is very quiet in the wash and high speed spin cycle.
5.0,"""Great buy!""",I'm so pleased with my purchase of this washing machine. I will be purchasing the Samsung dryer to match soon and the stands also. Thank you Samsung for making such great products!!!!
1.0,"""easy to use""",very easy to use. love the multiple features. easy to read slanted operation board to adjust settings. easy and quiet to use.
5.0,"""Great wash features""",Add-a-load door comes in handy when doing the kids wash. Really like the cycle for exercise clothes; nice to have when the entire family is active.
5.0,"""Love It!!!""",I love my new washer..Its easy to use and really cleans clothes good.
5.0,"""Great washer!""",This washer is incredibly quiet and does a great job on a types of laundry. I love all of the settings. [This review was collected as part of a promotion.]
4.0,"""This product is nice.""",Door latch is flimsy and causes error when washing.
5.0,"""QUIET""",I have had the washer for 1 month and have found it to run very quietly with all types of fabrics and load sizes.
4.0,"""This product has a great Add Wash Feature""","Love the Add Wash Feature. You don't have to open the door, if you want to add more clothes to the load, and have water falling on the floor like other models."
4.0,"""Great value for features""","I like the fact that you can operate the machine through a smart device like your phone since it is marketed as a ""smart"" machine. I have to give it a thumbs down for having to buy an adapter which is an additional cost. If the machine is a smart machine it should come out of the box ready to operate."
4.0,"""Front loading washers are great""","I bought this to replace my recalled Samsung washer. So far, I like it very much. Samsung has some very good products but a bit of bad luck lately.I have always purchased Samsung electronic products and found them to be outstanding. [This review was collected as part of a promotion.]"
5.0,"""Front load washer""",I really love it! It holds as much or more than my old washer.
5.0,"""Unbelievably Quiet""","This washer is so quiet, you have to look at the display to see if it's actually running. I researched so many different brands and models, and this Samsung came out the best for meeting our needs. This is an excellent washer, great choice!!"
5.0,"""This washer brings a smile to my face.""",This washer looks great and the controls have just the right feel to them. Every time I use it a little chime goes off welcoming me that brings a smile to my face.
5.0,"""Best ever""","This is amazing. I have always shied away from front load washers in the past but this one convinced me. I love, love, love the add a load option. I am so glad I bought this machine. It has way more options than I ever thought to be available. Love it."
5.0,"""So far it has been a great washer.""","I just purchased this washer yesterday and so far it has been great. Very easy to set and program. I love the hidden tray where you add detergent and softener. The only bad thing I have to say about it is that it's awfully low to the ground, thus almost forcing you to buy the pedestal to use it."
5.0,"""Awesome features""","Love it , like the different cycles works so quiet can hear it when doing laundry . Am getting used to not hearing the shaking or spinning ."
5.0,"""Great product""",Great product want the dryer also Samsung things are well built to last
5.0,"""Samsung products are top notch""",We purchased this washer because of our past experience with Samsung products. We have a 4k ultra tv and 2 cell phones and they both work great. Consumer reports and others also rate Samsung very reliable.
5.0,"""Great washer!""","Love it, best on market. I would recommend to anyone who needs one"
5.0,"""SamSung Washer""","I have used my new washer twice so far since I purchased it, It works very well. I am happy with the design and the ease of loading and unloading my wash! The add a garment door is super cool!the little melody the washer makes when finished with the wash is so Cool! Def. would recommend!"
5.0,"""Fabulous Machine!!!""",Brilliant Washer. Looks amazing and has every feature you could need! So happy to replace my old one with this.
4.0,"""So far, so good, but don't buy this for the Smart Home feature""","The washer was a great deal, I got it under my rebate program to replace my top-load. So, this washer was an upgrade. I bought the option Smart Home module. Don't. It is only enable if you press the ""Smart Connect"" button, and hold for 5 seconds, then wait 10-15 seconds for it to connect to WiFi. The button must be pressed after each load is added. This means, if you want to be notified when the wash is over, you must press it after loading the load, and before starting the load. If you forget, you cannot connect to it. The wifi does not stay on, so the built-in energy consumption report is inaccessible unless you physically walk over to your washer, and turn on the wifi. (note, turning on the wifi locks the door closed).As a Smart Home connected washer, it's not. As a 12 cycle front load washer, this seems like a good deal. [This review was collected as part of a promotion.]"
5.0,"""Fantastic Product""","Super quiet, efficient and clean clothes. Who could ask for anything more? [This review was collected as part of a promotion.]"
5.0,"""EXCELLENT FEATURES in this washer""",Great washer with excellent value and features. Price was perfect and the washer has the right amount of cycles.
5.0,"""ALMOST GAVE UP ON FRONTLOADING WASHERS""",LOVE THIS WASHER - MUCH IMPROVED OVER OUT LAST FRONT LOADER.
5.0,"""Always a happy customer""","We always choose samsung for any electronic we have in our home. When it was time to buy a new washer and dryer, choosing Samsung was a no brainer. Our set is stylish and sleek and has gone beyond our expectations. I love the song it sings when our laundry is complete, its refreshing for a family of 7 to hear something than the old buzzing sounds. From sports uniforms to blouses I can trust my washer has it handled.. It is very easy to work. I was a little iffy on reviews of an odor from the washer, however we have not had any at all and we do a ton of laundry! Well done Samsung!"
3.0,"""Not happy about purchase""","I purchased this new washer about two weeks ago, since my other Samsung washer was recalled. This new washer seems to retain some old dirty water after each wash. When it sits for a day or two and the door is opened, a foul smell comes from inside the drum area. If it continues , I will call out samsung repair to look into the problem."
5.0,"""New to Front Loader... but LOVING IT!!!""","My 10 yr old top load washer went out and I decided to purchase this product as I felt the #1 feature of a top loader was to add clothes during the wash cycle. This AddWash feature meets that need. Not to mention that the unit is so quiet.  If you are new to front load machines, keep in mind that they do NOT use much water so be not afraid that the unit does not fill up with water!"
5.0,"""Great investment""",I've had this product for two months now and it has done a great job.
5.0,"""Most Wonderful Washer""","I am so happy with this washer. I love the HE, I love the ADD item, I love the song - everything about this washer is wonderful. Also practical, this washer is so large I no longer need to go to the laundry mat for large items."
5.0,"""Samsung Dryer""",I love the fact that it is so quiet. So many options and a usb connection to add an app is very nice. Just wish the notification sound could be adjusted. Sometimes it's too quiet
5.0,"""Awesome first week with new washer""",This washer replaced an old machine that was chronically breaking down (not Samsung). I was excited to get this new washer and was a great value for the money. I have washed extra-large bedding and delicate-wash items and they have all come out very well.
5.0,"""Great washer""","Very quiet and efficient, very fast quick wash cycle. Love it!"
5.0,"""wow what a washer""",The unit is great still haven't got used to no noise and very smooth spin cycle. I sometimes go in to make sure the washer is working .Love it and cleans great and less water.
5.0,"""Samsung washing""",Still learning... Love the design and features. Cleans clothes great. Can smell funny if water sits unattended.
4.0,"""GREAT..""","LONG CYCLES THOUGH, seems to wash very effectively and thorough. Love the look and the versatility!!"
5.0,"""So Far So Good""","Our washer, after 30 years finally gave out. The stress of buying a new washer is never fun. I wanted something of quality, something that will last, something that's in our budget, and that will make doing laundry easier for my family. This machine is so cool . It sounds like a glider taking off. It is quiet and cleans clothes so well. The spin cycle gets so much water out, that my dryer does its job in half the time, saving on energy. I also like that it plays a small classical tune after the load is finished washing (you can opt to turn this off). I'm excited to continue to explore all the other options."
5.0,"""I love this washer! Great features!""","We purchased this washer when my old one went out. This has a lot of features that my old washer didn't have... and now that I have them, I don't want to go back. The ability to add a forgotten item to the wash during the wash cycle is priceless... and I have often used the ""quick wash"" cycle to wash material before I sew. It sets the temperature automatically ... you just set the control for what you put in... towels, sheets, perma-press, whites. My husband likes the little tune that it plays at the end of the cycle. I also think that it does a better job of washing than my last machine did. The only problem that we originally encountered was that it was larger than our old machine. Since we bought a matching dryer, we ended up moving things around a bit but it worked. Another nice feature is that It is so quiet. My old machine used to sound like a jet taking off. I really love this machine! You'll enjoy this washer."
5.0,"""The product is great!""",Best new appliances I have ever bought. RECOMMENDED
5.0,"""Great Machine""","I am very well pleased with my new washing machine. It cleans clothes very clean the first time. I really like the tray for detergent, fabric softener and bleach. The add things to the wash door is a very nice feature as well."
5.0,"""So happy we bought this washer!""","We decided to replace our washer and dryer after the pair we had needed several repairs. They were 10 years old. As you can imagine a lot has changed with the options!!We've had the new washer and dryer for 6 weeks now, so glad we bought new ones! We definitely noticed a big difference in efficiency and fresh laundry! Only drawback....The size is a bit bigger than I was expecting, by the doors being rounded more than our previous pair. We ended up removing our laundry room panel doors. Still love it though!"
5.0,"""Great washer""","We have had this for a few days and it works excellent. We bought the set b/c of the positive reviews that these units had and the lack of negative reviews. I'm sure little things will come up in the future, like with all things, but we are 100% satisfied. Highly recommend!! The connect feature is also fun to play with."
5.0,"""Love the features!""","I love Samsung products! My refrigerator, phone, and now a washer! They seem to be ahead of other brands!"
4.0,"""Inlove with this washer""",So far i have had the Addwash laundry washer for less than a month but i am so in love with it. The 4.5 cft capacity is awesome. i can wash al off my bedding in one load and make sure it is clean. I have already noticed my water bill and energy bill drop with the efficiency of it. I can not wait until i save up to buy the matching dryer to go with it.
5.0,"""Great investment""",I've had this product for two months now and it has done a great job.
5.0,"""Most Wonderful Washer""","I am so happy with this washer. I love the HE, I love the ADD item, I love the song - everything about this washer is wonderful. Also practical, this washer is so large I no longer need to go to the laundry mat for large items."
5.0,"""Samsung Dryer""",I love the fact that it is so quiet. So many options and a usb connection to add an app is very nice. Just wish the notification sound could be adjusted. Sometimes it's too quiet
5.0,"""SamSung Washer""","I have used my new washer twice so far since I purchased it, It works very well. I am happy with the design and the ease of loading and unloading my wash! The add a garment door is super cool!the little melody the washer makes when finished with the wash is so Cool! Def. would recommend!"
4.0,"""Looks and operates good""","It looks really nice, and does what it is supposed to do... wash clothes. A tad bit noisy but not too bad. I give it a total of 4 stars!"
4.0,"""So Far So Good""",I have just purchased this machine for my wife and of course I had to use it first while she was a work and I must say I am more than impressed with the ease of setup and the very clear instructions on how to wash and what settings so on and so on. Basically idiot proof. The overall experience so far is amazing. VERY quiet in all cycles of the wash no matter the load capacity or not. The fact that there is filters that you can clean (every 2 months) and the unit has a self cleaning mode is all the better to purchase the unit. Nothing says clean like sanitation!
4.0,"""So far, so good, but don't buy this for the Smart Home feature""","The washer was a great deal, I got it under my rebate program to replace my top-load. So, this washer was an upgrade. I bought the option Smart Home module. Don't. It is only enable if you press the ""Smart Connect"" button, and hold for 5 seconds, then wait 10-15 seconds for it to connect to WiFi. The button must be pressed after each load is added. This means, if you want to be notified when the wash is over, you must press it after loading the load, and before starting the load. If you forget, you cannot connect to it. The wifi does not stay on, so the built-in energy consumption report is inaccessible unless you physically walk over to your washer, and turn on the wifi. (note, turning on the wifi locks the door closed).As a Smart Home connected washer, it's not. As a 12 cycle front load washer, this seems like a good deal. [This review was collected as part of a promotion.]"
5.0,"""Fantastic Product""","Super quiet, efficient and clean clothes. Who could ask for anything more? [This review was collected as part of a promotion.]"
5.0,"""Best ever""","This is amazing. I have always shied away from front load washers in the past but this one convinced me. I love, love, love the add a load option. I am so glad I bought this machine. It has way more options than I ever thought to be available. Love it."
5.0,"""So far it has been a great washer.""","I just purchased this washer yesterday and so far it has been great. Very easy to set and program. I love the hidden tray where you add detergent and softener. The only bad thing I have to say about it is that it's awfully low to the ground, thus almost forcing you to buy the pedestal to use it."
5.0,"""Real Nice Machine!""","After three weeks of use by a family of five...so far, so good. Only time will tell but this washer seems to be real quality!"
5.0,"""Nice Design!""",This is a great washer my clothes are always clean and fresh after the wash. This product is quiet and stylish.
5.0,"""LOVE IT""",Love the add garment feature. Runs quietly. The VRT is awesome. The machine just vibrates for a very short time at the beginning of the spin cycle.
5.0,"""Best of the best""","Superb washer!! Love the cycle choices and options to add. Love the add stuff little door, love the color love the front loading!!"
5.0,"""loving my new washer ~ so quiet!""",Very quiet and holds way more than my previous washer
5.0,"""Great washer""","We have had this for a few days and it works excellent. We bought the set b/c of the positive reviews that these units had and the lack of negative reviews. I'm sure little things will come up in the future, like with all things, but we are 100% satisfied. Highly recommend!! The connect feature is also fun to play with."
5.0,"""Love the features!""","I love Samsung products! My refrigerator, phone, and now a washer! They seem to be ahead of other brands!"
5.0,"""great features""",it very quiet to run. has lots of cycles to wash all types of clothes. and i love the little tune it plays when the wash cycle is done
5.0,"""GREAT PRICE, GREAT PRODUCT, GREAT WARRANTY .""","REALLY GREAT PRICE, I GOT THE WHITE ONE, REALLY BIG INSIDE, GREAT WARRANTY ON THE MOTOR IS WHY CHOOSE THE WASHER BECAUSE IF THEY ARE GOING TO STAND BEHIND THE MOTOR FOR 10 YEARS THEN I THINK I CAN BE HAPPY WITH THIS PURCHASE FOR YEARS TO COME . IF SOMETHING HAPPENS TO THE DRYER I HAVE NOT I'LL GET THE SAMSUNG MATCHING DRYER ."
5.0,"""Quiet and efficient operation.""","Have only had for approx. 3 weeks, but so far so good. Still learning how to override and manually select different cycles. Some washing cycles do not seem to let you change the water temperature, etc."
5.0,"""Love my new washer""",Just received my new Samsung washer and I already love it. Runs quiet and quick. Gets clothes super clean.
4.0,"""Inlove with this washer""",So far i have had the Addwash laundry washer for less than a month but i am so in love with it. The 4.5 cft capacity is awesome. i can wash al off my bedding in one load and make sure it is clean. I have already noticed my water bill and energy bill drop with the efficiency of it. I can not wait until i save up to buy the matching dryer to go with it.
5.0,"""So far, so good!""","This is my first front load washing machine. I have had it less than a week, but I have already done 20 loads of laundry and absolutely love it! I was skeptical due to the 'mold and mildew' buzz, but so many of my family members recommended it and so far so good. I love the blue color!"
4.0,"""add a wash""",I love the add a wash so when I'm adding something I don't have to stop the whole machine and water doesn't go all over.
5.0,"""Great washer& Dryer set!!""","We purchased this set a couple of months ago, Love them!! They work great, would for sure recommend them! Very stylish! Quiet! Easy to figure out too."
5.0,"""THIS PRODUCT IS AWESOME""",I'VE OWNED A LOT OF WASHERS IN MY LIFE TIME BUT THIS TIME AROUND THIS IS THE BEST BUY VALUE FOR MY MONEY.
4.0,"""We'll see....""",The Samsung WF6200 is a front-load washing machine with a state of the art technology and features that make it one of the best front load washing machines on the market in this price range.I'll tell more once I used it for a couple months...
5.0,"""Love it! Love it! ??????""",I am a classical musician and love the melodies the washer plays.....it's also functional and much better than my old one. Thanks Samsung!
5.0,"""LOVE IT""","AS A COLLEGE STUDENT, THIS WASHER MADE MY LIFE A LOT EASIER"
5.0,"""The color is the best part!!!!!!""","Love my washer! I do a lot of laundry, so might as well love the machine! It is such a great color and works beautifully."
5.0,"""Hi tech""","I've only had it for a few days now, but it seems great so far. Very high tech and lots of space inside for large loads. Washes clothes clean, and it is easy to use. Looks very fancy and stylish."
5.0,"""Great product""",This is the best washing machine I've ever owned. Quiet and efficient. I would definitely buy again.
5.0,"""Best purchase I ever made""",Easy to load and unload. Quiet wash. I love my new washer!!!
5.0,"""This product looked good in the store""","The product looks better in our home, and after looking at the manual it definitely was easy to get to know how to use. Also the water it saves is great, and the clothes come out so much cleaner. Thank you"
5.0,"""SAMSUNG WASHER""",Love this machine. It is so quiet I had to check to make sure it was still working!
4.0,"""Front load washer""",Haven't figured out how to use the front load door but while the unit is already running but it is pretty quiet and has many different options
5.0,"""Love this machine""",We had the same model in our previous home but sold it when we moved. Just recently got the same model again but with the front Add Wash feature. Really like that feature. I have a memory problem and am always forgetting something that should have went in the load I just started.
4.0,"""Nice Unit/Minor Improvement""",The washer door felt more sturdy compared to other brands.  One minor feature improvement would be to include a design to keep the door propped open when not in use. Other brand(s) have this feature and it would help to keep the washer less prone to growing mold.
5.0,"""Best purchase I ever made""",Easy to load and unload. Quiet wash. I love my new washer!!!
5.0,"""THIS PRODUCT IS AWESOME""",I'VE OWNED A LOT OF WASHERS IN MY LIFE TIME BUT THIS TIME AROUND THIS IS THE BEST BUY VALUE FOR MY MONEY.
4.0,"""Just receive, easy install""","Just installed my new washer.Nice sound when load is finish, very quiet. Hope it will last 10 years."
3.0,"""This is awesome""","This washer is one of the few purchase I have allowed myself to be a bit lavish with, it functions well and is sleek looking too!"
5.0,"""Quiet and Quick""","I've had a Samsung washer for awhile and this new one is more quiet and i feel cleans better. But my last washer had a light in drum area, this one doesn't but other than that good washer."
5.0,"""So quiet. My wife is thrilled.""","Amazing product. Washes clean. Drys perfect. So quiet one might complain. Looks pretty good too. Wife loves the little ""Add a Garment"" door."
5.0,"""This product has a great price""","I bought washer and dryer set for an amazing price, if you considered the features provided, we love Samsung products."
5.0,"""Hi tech""","I've only had it for a few days now, but it seems great so far. Very high tech and lots of space inside for large loads. Washes clothes clean, and it is easy to use. Looks very fancy and stylish."
5.0,"""Very satisfied customer""","This washer exceeds my expectations. Looks good, operates quietly and efficiently."
4.0,"""Great washer""","So far, we have really enjoyed our new washer-Love that it plays me a song when the load is finished-Wish it had a spin only setting and wish cycles were not so long, my old clunker only took 20 min to wash a load."
5.0,"""Great product""",The front end loader was very easy to use and the washer and dryer are very quite.
4.0,"""Good product with convenient feature""",This washer has several settings for different types of clothing which is good. The 4.5 cubic ft. is big enough for washing bedding. It is a bit noisy during spinning cycle.
