ratings,review_titles,reviews
2.0,"""Good Washer - But has quit working after 7 months""","Prior to last week I would have given this product 5 stars, but it just quit working. No 7 month old appliance should quit in this time-frame. Fortunately, it is still under manufacturer and extended warranty."
5.0,"""ABSOLUTELY LOVE IT!""",Gets the clothes super clean. Its so quiet most the time I don't even know its running. I finally have a washer big enough to wash my extra thick king comforter. no complaints
2.0,"""Letters on control panel wipe off""","The washer works pretty well for washing clothes and I have no complaints besides the control panel. The lettering for all the controls and settings on the control panel are not affixed, or printed on the panel well. My experience was one day I walked up to the washer and a couple of settings were smeared real bad. I tried wiping them lightly with a soft dry cloth and they just wiped off. I then dabbed them with water and it removed the smeared part but other parts were still there. Then a couple of months later same thing. Samsung will not fix it, they claim it is cosmetic and it is not covered. When the lettering wipes off the control panel and you cannot read the settings I think it is more than cosmetic. I have seen where this is not an isolated issue with Samsung Washers, by researching the internet. By the way we only use HE detergent and do not use fabric softeners or any other products. If laundry detergent causes the lettering to come off then it is not a very good washer. Customer Service through Samsung was terrible."
5.0,"""Love it!""","I have saved 50% in water usage! as well as Landry detergent and softener. Our electric bill has also gone down, one of the best purchases we have ever made. Oh! By the way our clothes are cleaner now!"
5.0,"""Love it so far""","I've never used anything but a bog-standard washer before, so the array of settings and the way you can combine them selectively is great. I haven't tried out all of them yet, but I especially like the ""no spin"" option for semi-delicate stuff you just want to wash, drain and hang out on the line. Cleans well; quickly when you need it for light-to-regular loads; deeply when you're washing grubby work clothes or something the cat has barfed on. Mainly though, the ""Merlot"" set we bought is a really pretty shade of red - if you're going by the online photos alone, this Samsung set is a bit darker than the comparable LG set Lowe's offers, which is more of a bright fire engine red. Red appliances won't work in every setting, but this one does for us, and there's no need to hide it in a cupboard, which was brilliant as we didn't have the space to do that in our tiny laundry room. Have had lots of compliments on the color.Word to the wise - read the instructions before cleaning the filter (yes, there is a filter on it, recommended for cleaning every two months). Some water will drain out when you do this, so make sure you have something in which to catch it. Also, like most front-loaders it benefits from an airing-out after a wash to avoid mustiness; I speed this up by wiping down the door and drum with a clean cloth first."
1.0,"""Didn't last""",We bought this washing machine 4 years ago and after that time the bearings and drums need replacing due to balance issues. We won't be buying another Samsung as the technician said this is a common problem with this brand.
5.0,"""great purchase""","my wife loved it when i bought her maytag topload HE set and it was very bad left the clothes shribbled n just like twisted, so i returned them for samsung front load HE and the difference is incredible best set ever clothes come out rinkle free ..."
4.0,"""Satisfied so far""","They had all items purchased in stock, so delivery was fast. This is my first front loader, but I have LG/Samsung flat screens and really like the quality of the brand. Washer is a little noisy at times until the load balances out. The dryer is great and both units have a lot of feature and is easy to use. The washer has a filter that will need to be replaced periodically (I didn't know that at time of purchase. But after a week of use I'm very happy and they fit perfectly in the laundry room.The guys that delivered and set it up were very nice and professional."
5.0,"""Such a good purchase!""","I had a Whirlpool Duet for 10 years & when it was dying I did a lot of research on high efficency washers. I seriously debated between the Sumsung and a LG both with the steam cycle.The capacity of this washer is greater than my old machine and much quieter. The other aspect that I really appreciate is that the machine seems to do better with larger loads and is does not do the loud sounds that my Whirlpool used to make. The 10 year warranty was a nice surprise, although the reviews on the warranty are rather sketchy.The added bonus for me was the color of the machine and the sale price was what finally sold me on the Samsung. I'm so pleased with this purchase!!My only negative comment was getting the machine from Lowes to my home, as delivery to my area was not an option. (Common Lowes, you delivered to me in the past.) As a single person who does not have a vehicle large enough to transport this was disappointing. I offered to pay more for delivery and ended up renting a truck to get it home."
1.0,"""Samsung Front Load Washer VERY disapointing""","I purchased this washing machine brand because the manager of the Canandaigua, NY Lowe's Appliance department touted its outstanding qualities in comparison to other front loaders. Unfortunately, after using it for one day, I completely disagreed with the Lowe's manager. A new one was delivered a week later (annoying), but there was no difference, with the exception of the dents that came with the first washer.  The first issue (remains) the 'racking' of the washer when I put it on high spin, which I never do anymore because my whole house vibrates! The high spin is supposed to be a quality of this machine, as it reduces drying time. I went on-line to query what other Samsung washing machine owners have experienced and found that I was not alone with this problem. One Samsung washing machine owner used boat bumpers to stabilize the machine when it was spinning and walking all over the floor. I have done that (on both sides!) and it does help.  When they saw the bumpers, the Lowe's manager and delivery persons agreed that I should not have to do this...duh! By the way, the machine is perfectly balanced (I made sure of that by breaking out my level while the delivery person was at my home). Additionally, the Samsung front loading machine is NOT ergonomically designed, as it is very difficult to remove clothes from the washing barrel.  Finally, the bleach dispenser does not work properly, as it dispenses the bleach undiluted into the washing barrel (completely ruining several items).I caution anyone thinking of purchasing a Samsung front load washing machine 4.2 cu ft high efficiency stack able front-loader washer with steam cycle."
5.0,"""Great Wash Machine""","We have had our machine for only a week but I can already tell that it is a cut above the Kenmore appliances we replaced after only 5 1/2 years. Runs quietly, cleans with less detergent and water and is so easy to operate."
1.0,"""WORST FRONT LOADER!!!""","Had this machine delivered and a little over 2 weeks later it started a slow leak from the door. Lowes swapped it out for a new one and the very next day on my 3rd load, the same thing happened and also every time I start a new load I have to empty the water from the area where you put the detergent in. It was FULL of water. The first machine didn't do this - UGH!!! Now they are sending out a repairman to adjust the door!!! Which shouldn't leak in the first place, it is 1 day old! NOT HAPPY AND WOULD NOT RECOMMEND SAMSUNG! Can't wait"
5.0,"""Amazing Washer!""","This washer is amazing! Incredibly easy to use. The quick wash only takes 26 minutes. It's very, very quiet. The audible alerts are a bit annoying, but I keep them on so I know the thing is working. It really makes no sound at all except at the very beginning and end of the cycle as the drain pump works.It does come with 2 rubber fill hoses, power cord and a drain hose. But I definitely recommend getting stainless steel braided fill hoses that are guaranteed not to burst.This is a VERY heavy item. The delivery cost (if applicable# is worth it!The only Con to this particular item is that the door is NOT reversible. It opens from right to left only. This renders the ability to reverse the door on the matching dryer #565990 electric or 565991 gas) completely useless.While not really a pro or a con, it does take some getting used to the time it takes to wash a load. The quick wash is 26 minutes; but a heavy soiled, steam wash, extra spin, extra rinse will take 3 hours and six minutes."
3.0,"""a year later-not so sure""","the soap dispenser keeps water in it-it does not always drain. tech can't fix. I live in high humidity and the plastic dispenser (where you put soap, bleach, fabric softner) always molds and so does the rubber seal. it is impossible to keep clean. I would not purchase again in an area of high humidity. also, a hand wash feature would be nice."
5.0,"""Love it!""",Very happy with this purchase. Quiet operation. Easy to use controls. Love the clean cycle; no more buying washing machine cleaner and no more smelly washing machine. Love that it reminds you every 40 loads so you don't have to remember to run the clean cycle.
1.0,"""Dont buy samsung""","Excessive mold issues, mold internally that you cant see unless you disassemble the drum.  Major part failure at only 5 years, a know defect that samsung customer service ignores but knows very well.  Look at the pictures.  That is mold inside the drum, you cant see it unless you disassemble the machine.  The corrode part has an inch thick of corrosion, finnally cracking.  Repair was $400 by a technician so I had to do it myself.  Do not buy a SAMSUNG.  Look at the pictures, there is a pic of the replacement part.  Our clothing was being washed in this mess.  Also, all the internal hoses were full of mold and smelled horrible."
5.0,"""Amazing Washer""","I bought this washer just one week ago and have already used every cycle it has. I can't believe this washer - best washer I've ever owned. It is quiet, efficient, and as far as quality goes, it has my previous washer beat in every department. I had a Whirlpool and it went out 3 times in just over 4 years. So we went with this Samsung because of Consumer's Reports reviews and we aren't one bit sorry. Recommend this washer to anyone looking for quality and not a huge price tag. For those who say their washer is noisy and walking across the room - be sure all four corners are leveled with the floor and it does work best on a LEVEL floor such as concrete or tile. And be sure to read your operating instructions thoroughly because a front loader is much different from a top loader."
1.0,"""Very low quality""","Not long after we bought our washer, but just outside the warranty period, the latch on the door starting acting up. It cost over $300 to get it fixed. Just for a small little latch. Watch out for repairs."
2.0,"""Excellent in efficiency at the cost of cleaning""",We have now had this washer for 3 months and I have to say I wish I had taken it back. It work well in the fact that its capacity is amazing we rarely ever fill it to capacity. The spin cycle is really amazing compared to most washers that we have had. Clothes are practically dry before moving to the dryer and this is where the issue is. I don't think this uses enough water to even wash my cloths. Almost every load I have to rerun my shirts as they rarely smell clean and usually still stink of body odor.We have tried all kinds of settings but it just doesn't use a lot of water.
5.0,"""Don't hate on front loaders!""","After days of reading reviews from four different stores on top loaders & not being able to settle on one that had decent reviews, we ended up at our local Lowes who was finally able to fit us with a fantastic machine that would clean our family of four's clothes with ease. One of which, is a logger & comes home full of saw dust & mud on a daily basis. This washer does tend to become off balance for a few seconds causing it to become a little loud during it's spin out, but quickly comes back in balance & does a fantastic job! I never even wanted to look at front loaders due to so many negative reviews, but because of my husband's work, this is what was recommend to us. I absolutely love it!!! I plan to regularly clean it like recommended, I wipe down seals after every use, & keep the door open so air can pass through. I have also noticed you may have to remove the soap tray to wipe it out also."
4.0,"""Good Purchase with Reservations""","This Samsung washer is a large beast, and even larger mounted on a pedestal. Lowe's delivered and installed the machine which ran well during the install test. However, the machine rocked and rolled unacceptably during the first load: a California king fleece blanket. Because it was the only piece in the machine, the drum action caused the blanket to wind over on itself, so at the end of the cycle, the center of the wound up blanket didn't seem to have been washed.A second load, with more pieces, produced a better wash, although the machine vibration persisted. A few days later a Lowe's technician adjusted the machine, tightening it to the pedestal. He said that the pedestal mount is not as stable as having the machine sit directly on the floor, so some vibration was inevitable. Also the machine was built to handle heavy loads, and a small load would cause some unbalance and result in some vibration. My next fuller load was better.So here's the skinny: level all sides of the machine, tighten it securely to its pedestal if you purchased one, and wash large loads. We're keeping ours."
5.0,"""Great product, great service!""","I've only washed a few loads so far and I haven't had any issues, nor would I expect to this early. I am concerned about the extremely low water levels but apparently this is normal and the machine is operating as it should. Clothes come out clean and smell great!I was even more impressed with the online ordering process with Lowes. This particular washer and dryer set was out of stock at my local Lowes but the town over had them so I ordered them from there. Less than 24 hours later, I was washing clothes in my new machine that Lowes delivered, setup and even tested before they left. Super great service!!!"
1.0,"""Dont Buy SAMSUNG""",Bought this washer less than 18 Months ago and just had to spend almost 600.00 in repair costs. Took almost 3 weeks to get a Samsung authorized repair person to look at it.
1.0,"""If you want to repair an appiance get this!""","Regular home user with 2 kids. My last washer lasted 17 years. I usually never buy a extended protection plan. But for some reason I did get the plan. IT IS A GOOD THING I DID. This has been down more than once. Each time, it was fixed under the plan. BUT, it takes a week to get the repair man over, and then 2 to 3 weeks for the parts, if available (one time they were back-ordered, but I could find them online although they would not use those for the repair --NIB), and then another 2 to 3 weeks for the actual repair to be done. This cost me $90 a week to take my laundry to a local laundromat. So the overall cost on the third breakdown, I could have got a new washer that would not break as often. Look elsewhere. AVOID SAMSUNG. If you have to have it, get the longest protection available!"
5.0,"""Amazing and CLEAN!""",I am extremely satisfied with our purchase. We ordered this washer and dryer and both pedestals in the merlot color its absolutely stunning. The clothes come out SO CLEAN even on the quick wash cycle.We have Dogs and 2 Kids so we use the Sanitize mode a lot even though it takes 2 hours to wash the clothes come out stain free and i know that any bacteria is gone. Im so happy. We love you SAMSUNG XOXO
5.0,"""Great value with one minor issue""","First I would easily recommend this washer. Its very quiet, easy to setup and easy to use. The quality is what I would expect for the price. Only issue I see is the door. When I purchased this I was told the door is reversible. It is for the dryer....but sadly apparently not for the washer door."
1.0,"""Worst Service From Samsung than Any Other Company""","I am very frustrated with my Samsung washer.  I purchased the machine one year ago this week and I've had the same issue the entire year.  I've called this issue 4-5 times and I've been unable to get any results.  My issue is the washer leaks from underneath and behind every few weeks to a month.  This is the real problem, their service is horrible.  The first time I called this in months ago, I was given a number by Samsung for a mechanic to call me to set something up. No one called, so I called him.  He told me he doesn't deal with Samsung because they never pay him for his work.  He stated he doesn't know how many times he has to keep telling them.  I then called Samsung again, and they told me they would have to locate someone else.  I received a call two days later by Samsung, stating they found a technician that could come out.  That didn't help either.  The tech that came out didn't even do anything.  He looked at the machine, and told my wife she is using to much detergent.  So we reduced detergent, with same problem.  We called this in again.  Same guy, this time, he didn't want to come out.  He stated it was the detergent.  Bottom line is the only issue is the washer has leaked and the washer is rated well.  The problem for you if you buy this and you get a lemon that needs service, good luck.  Samsungs service is horrible."
4.0,"""Important - if you STACK this Washing Machine""","Great units, with a couple of concerns if you stack them, and/or you are tight on space.  I really like this washing machine (and dryer combo).  The functions are great, many options, does everything I want and more, and you feel like you are using a fancy unit, to be sure.  I have not found any quality cuts yet, after 2 weeks of use.  I believe that Samsun will be a brand to set standards in the future, the effort is obvious that they put in on these units. 5-stars if they sit on a floor side-by-side.There are a couple of basic problems though.  Both are only around stacking the units.  I WOULD NOT RECOMMEND buying these units if you will be stacking them, but if you must stack a washer/dryer, below are the major things to weigh, before you buy these.  #1, the kit that you must use to stack/attach the washer/dryer, mounts the dryer on top of course, with about a 2"" RECESS backwards.  The clip ""bends"" far backwards, and there seems to only be 1 option.  I have a TIGHT washer/dryer space, it was a very big deal to install these units.  You will NOT be able to stack these units with less than 39"" of clearance, in order to close your closet door.  And that is only if you find the FLAT dryer exhaust vent.  Fully honest, below is 37.5 inches from the wall, and I had to do some hack-SAWING on the flange that comes out of the rectangle-vent pipe, and also SHAVE quite a bit out of a 4-inch spot on my wooden closet door.  These were last minute decisions, and when the door is SHUT you cannot tell that I butchered my closet door.The 2nd major thing is that an average woman height cannot see the controls on the dryer, that is IF you stack the units.  Step-stool required.  I measured 77.75 inches total, when stacked.  I took a picture from a height of a person that is about 5-feet 4 inches. See for yourself.  I am almost 5-11, and the top of my head comes to the top of the dryer glass-circle.I guess that the bottom line is, that I am greatly enjoying the washer-dryer.  We spent quite a bit more than our modest budget on these, so I confess that we feel like it is worth the step-stool hassle to use fancy units like these.  It may be difficult to read displays on EVERY dryer on the market when stacked.  Just saying."
5.0,"""One of the best purchases ever""","The Samsung washer/dryer combo we bought is one of the best purchases ever. Bought it on sale so it was cheaper than buying a ""stacked"" combo that we replaced. We live in a condo so space is and noise was a consideration. The washer is amazing quiet compared to our old one, washes pretty big loads (>15 towels) and after the spin cycle most things are almost dry. Great value as Lowe's delivered them and set them up for free!!"
1.0,"""not worth the money""","Bought this in 2011. I do less than 8 loads a month. Is broken beyond repair. Had electrical panel problem. Samsung charged $400 to ""fix"" it. Still not working. Now they tell me it'll cost $700 for parts for new ball bearings to make it spin! Not worth the money."
2.0,"""Front load washer""",I bought my first Samsung front load washer and matching dryer from Lowe's on 8-1-12 installed.The washer is now banging or knocking (I think it's a drum bearing going out). The dryer has a knocking soundbut can't see anything wrong with it. I'm now spinning an extra 15 min. to get the water out as it won't spin out the water the first time around.Machines still look brand new. I leave a rag in the door of the washer to stop any odors from starting up and have never had a problem with that.I added pedestals and they are worth every cent.
1.0,"""Dead on Arrival""","Pre-ordered washer and dryer pair to have delivered two days after our move into our new home. The washer and dryer were delivered and installed they gentlemen that installed it started it on a quick wash to ""set up"" the machine. The machine's 26 minute quick wash stopped with 18 minutes remaining and will stay that way until it is turned off. Thinking it was a fluke, we restarted the machine and it stopped working at the same exact time. The machine will not spin out what so ever. Rinse + spin will soak and toss the clothes around until it is time to spin and then stops all together. So unfortunately we called Samsung for help. They told us to calibrate the machine this should take 1 to 3 minutes.... the machine will attempt to calibrate to no avail but doesn't  succeed.  So day 1, only a few hours into ownership of this oversized, overpriced sharp looking paperweight, yielded 3 phone calls to Samsung and 2 calls to Lowes. No one will send a technician out to address the problem, they offered replacement of the machine, ETA 75-90 days from now..... Living in Rural NH driving 30 minutes away to a laundry mat is not an option... This overall experience has left one heck of a sour taste. Should have stayed with the small family owned businesses I typically support and this whole run around would have been easily diverted."
5.0,"""Best Washer""","This is the best washer I've ever had the pleasure of using. Lots of setting choices, it's quite, it's quick, and you can even have it play a song when it's done! The kids even find it easy to use."
5.0,"""Best Washing machine I have ever had.""","My old washer was one of those top loader no agitator types. Knew as soon as I did a load of white clothes that it was awful. The sheets always came out twisted into knots.My new front loader is so easy to use and the whites came clean on the first wash.I did a load of sheets (king size) and they came out wonderful. (not twisted into knots)I have used every feature so far except the sanitize cycle, haven't needed it yet.I really like how much water is removed in the spin cycle.My old dryer doesn't have to work so hard."
5.0,"""Great so far""",Owned for less than a week but so far I'm impressed. Went through 2 LG front loaders in the last 5 years so there is no way I was forking over the cash for another.This machine is much quieter with less vibration during the spin cycle than my previous washers so the VRT seems to be adding some level of balance to the load.Samsung washers appear to be ranked #1 for customers choice according to JD Power so this machine is a good buy especially if you catch it on sale.
3.0,"""Leak issue""","Overall, we like this washer. We have owned it about one year now. Lowe's installation was ok, and the men did a fine job. The only problem we ran into was that there was a leak underneath the washer about 7 months into the install. The warranty covered the issue, but it does reduce our confidence somewhat that we won't have other short term problems down the road. Also, these units are heavy. Ensure you place a water drain pan underneath washer before installation."
5.0,"""Very good purchase. Nice features. Easy to use.""",Not my first choice but Associate worked with me and decided on this model. Within 24 hours of old machine failing I had new washer installed and working. Using several cycle choices and very satisfied.
5.0,"""Finally Got New Machines!!""","We purchased online and picked up in the store... was scheduled to deliver from store but fell on a holiday weekend so we decided to get them earlier. Lowe's was fast pulling the item and helping put them in the truck.My husband and I installed them and it's very difficult doing this with 2 people, and I am a pretty strong woman! You will need 3-4 people to help unwrap and lift them out of the styrofoam they are in.Other than that the install was easy!Only Con is that the hoses that come with it are pretty cheap (the cold water one leaked). Luckily we had pretty expensive ones on the old machine and just used those!PLEASE READ INSTRUCTIONS BEFORE USING WASHER!!! We didn't and didn't know there are ""shipping bolts"" in the back (3 to be exact), and it made the spin cycle move and bounce the whole washer sideways... and that thing is NOT light. So luckily we did no damage because we turned it off right away and found the problem.Color is beautiful like red wine, and they are super quiet... I recommend!!"
5.0,"""Love this washer""","I previously had a Samsung that I loved, but sold it when I moved. So when I was looking for a new washer/dryer, Samsung was the only brand I would consider. This washer is quiet and does an excellent job in cleaning our clothes. I'm not sure I will use all the functions, but for the price, it has a nice selection. I color is pretty and looks nice in the laundry room. If you wipe the drum and seal after you finished washing you won't have any problems with it smelling musty. I also leave the door open overnight to make sure the inside dries. Theres a small amount of vibration if you have heavy items (like towels) during the spin cycle, which is normal."
3.0,"""Nice Washer But..""","We purchased this unit about 11 months ago and it seems to work fine. The only nagging issue I have at this time is that the fabric softener compartment empties the softener into the drum with the laundry, but is left filled with water at the end of the wash cycle. This is very frustrating to resolve. I've been sent a replacement part which didn't help. A technician has been dispatched & replaced all of the compartments to no avail. I wish I had picked another front load washer. It looks great and has many features, but this little problem is like having one fly trapped inside your house that keeps buzzing around and you can't get rid of it."
1.0,"""Flooded my garage within 1 month of purchase!""",Bought this on 12/29/15 as of today 1/19/16 it has flooded my garage. Unbelievable! Waste of money and time!
1.0,"""Horrible performance""",Have had issues with this washer from the beginning with the spin cycle. It takes 3+ hours to wash a load of laundry. Even empty it has trouble balancing the drum. Do not waste your money!
1.0,"""Do Not buy Samsung""","I purchased the same model about 5+ years ago, and just like other people, the spider flag (the main shaft of the drum) has corroded, hence the machine is unusable.  Called Samsung and they finally agreed to pay for parts, but not labor.  Anyway, the machine is fixed (but not balanced properly), and guess what, in 5 years will have the same issue, because the replaced the parts with the same part that was corrosive again... very disappointed, the hassle I went through, and the poor quality of the part I mentioned.  I would not buy this product has for the amount of money you pay, and it only lasts about 5 years...."
1.0,"""High efficiency garbage""",We've had the washer and dryer for over a year now and they are complete junk. The washer uses such a small amount of water that clothing barely even gets damp and items have to be washed multiple times on 3-hour long wash cycles just to get the clothes even remotely clean. You can't bleach ANYTHING because there is no soak option. We have to fill up our bathtub with water and bleach and soak whites in the tub prior to washing them in the machine if we actually want the items to look white/clean. Then we have to wash them multiple times just to get the bleach smell out. There are dozens upon dozens of videos online complaining about the very same poor experience with this washer. Only wish I saw them prior to making the purchase. DO. NOT. BUY.
4.0,"""Design on display is not good for being stackable""","The design on the unit of the display is at an angle. If you stack them, it is really difficult to see the display unless you are really tall. I'm 5 8 and can't see it. I had LG at my last home and their display is straight and can be seen."
1.0,"""warrning look on consumer report""",so upset I bought this washer under the pre tense of a lows employee that it was a great machine. 8 months after owning it started to act up thank goodness I paid for the extended warranty as 2 days after the 1 year warranty it would not work it was getting stuck on 9 on the clock and washer smelled bad. so I decided to look up Samsung vtr stuck on 9 and it BROUGHT up hundreds and hundreds of complaints about the same problem and how Samsung just treated you BAD as they are doing to me now PLEASE PLEASE LOOKup Samsung before you buy its A BAD COMPANY for washers. im hopping Lowes does something as im a business owner and I spend a lot of money with them we will see if they reach out. AGAIN DO NOT BUY SAMSUNG
1.0,"""Drum and Door Liner  has orange/brown residue""","I have had this washer for about 2 years now. The Drum and Door liner gets very dirty with a orange/brown residue. Running the Self Clean Cycle does not clean it well enough, there is constantly a orange/brown residue inside. I have to use a toothbrush and cloth with bleach about once a month. If I do not do this thorough cleaning the residue ends up getting on white clothes, if you do not catch it before you put your clothes in the dryer it gets baked on. I also have noticed it has gotten very loud and rattles badly when the spinning cycle is on (yes it is level and so is my floor) I have had other front loading brands before and this one is the worst, I would not recommend or purchase again."
4.0,"""So far so good.""","I've only had it a week, but I am very happy with the design, operation and efficiency of this product. It is far quieter than my previous front loader. The steam feature is nice, and produces great results on the allergen setting, however it does add a significant amount a time to the cycle. I am able to do a full load with just a small amount of HE laundry soap. This is the most efficient front loader I have owned so far. Only time will tell if it remains durable."
